Date,Time,DayOfWeek,CrimeType,Severity,WeaponUsed,VictimAge,VictimGender,SuspectAge,SuspectGender,Location,Temperature,PopulationDensity,PolicePatrolFrequency,ResponseTime,CrimeRate
2022-09-14,10:00 AM,Wednesday,Burglary,Medium,Knife,63.0,Male,54.0,Male,Rural,72.1824890254757,387.2645028294343,Low,23.682895639322158,0.3858125217592894
2022-11-21,01:00 PM,Monday,Burglary,Low,None,30.0,Male,64.0,Male,Rural,59.43861683664713,509.97527340646695,Low,16.689723712469167,0.7142154368573138
2022-01-04,09:00 PM,Tuesday,Robbery,Low,Knife,54.0,Male,44.0,Female,Urban,67.68348763821177,527.9768770109038,Low,16.689723712469167,0.06950877144858625
2022-01-16,11:00 PM,Sunday,Assault,Medium,None,55.0,Female,18.0,Female,Rural,59.43861683664713,350.13903126635495,High,11.501568701054765,0.9721666237406904
2022-10-07,07:00 AM,Friday,Burglary,Low,None,41.0,Female,44.0,Male,Suburban,21.353023993728584,509.97527340646695,Low,19.692253188995473,0.014276981685832357
2022-12-02,08:00 AM,Friday,Burglary,Medium,Firearm,19.0,Male,59.0,Female,Rural,92.7651541904241,509.97527340646695,Low,11.533209898522546,0.6013168243361512
2022-09-04,05:00 AM,Sunday,Assault,High,None,39.0,Female,44.0,Male,Urban,41.57040070137462,509.97527340646695,Low,29.623949240645775,0.5626325958673883
2022-09-15,10:00 PM,Thursday,Burglary,High,Firearm,44.0,Male,32.0,Male,Suburban,85.57416022243673,814.8387079595499,Low,16.689723712469167,0.5196678964659299
2022-06-09,03:00 AM,Thursday,Theft,High,Other,53.0,Male,44.0,Male,Rural,59.43861683664713,509.97527340646695,High,11.0490158918624,0.1509159827135298
2022-12-06,12:00 PM,Tuesday,Assault,Medium,Other,44.0,Female,44.0,Male,Suburban,59.43861683664713,509.97527340646695,High,11.96163227288365,0.7926774877946268
2022-06-01,01:00 AM,Wednesday,Assault,High,Firearm,27.0,Female,55.0,Female,Suburban,41.213659294668446,509.97527340646695,Low,27.411821431482384,0.8875624584126831
2022-06-27,03:00 PM,Monday,Assault,Low,Firearm,44.0,Male,52.0,Female,Urban,73.02878301077325,338.3287136905546,Low,16.689723712469167,0.5196678964659299
2022-06-12,07:00 AM,Sunday,Theft,High,Knife,42.0,Male,62.0,Male,Suburban,59.43861683664713,509.97527340646695,Medium,16.689723712469167,0.5196678964659299
2022-02-02,06:00 AM,Wednesday,Assault,High,Knife,20.0,Female,33.0,Female,Suburban,59.43861683664713,351.0673631276171,Medium,27.95026275235876,0.35499504103835355
2022-06-28,02:00 PM,Tuesday,Theft,High,Knife,44.0,Male,44.0,Female,Urban,60.23004160524679,494.0179686755292,Low,16.689723712469167,0.5196678964659299
2022-04-11,11:00 AM,Monday,Assault,Low,Other,55.0,Female,44.0,Male,Urban,83.60882260213798,321.30063542670456,Low,16.689723712469167,0.6732042460158094
2022-09-25,09:00 AM,Sunday,Robbery,Medium,Knife,44.0,Male,34.0,Female,Urban,30.859668247992083,963.5308701417244,Medium,9.945610721033074,0.8251929348056901
2022-11-19,07:00 AM,Saturday,Burglary,Low,None,29.0,Female,34.0,Male,Suburban,98.19505473632098,347.20239660538476,Medium,16.689723712469167,0.5196678964659299
2022-03-06,07:00 AM,Sunday,Robbery,Medium,None,69.0,Male,43.0,Male,Suburban,59.43861683664713,509.97527340646695,Low,16.689723712469167,0.9901757936307183
2022-06-17,12:00 AM,Friday,Burglary,Medium,Knife,41.0,Male,44.0,Male,Suburban,33.09831663033368,509.97527340646695,High,23.572470352460797,0.07585155728235493
2022-11-26,09:00 PM,Saturday,Theft,High,None,46.0,Female,44.0,Male,Urban,43.95384998424853,104.24412452291755,High,22.14007666362186,0.6617907138145209
2022-02-12,06:00 AM,Saturday,Robbery,Medium,Other,44.0,Male,55.0,Female,Rural,28.012399800541353,509.97527340646695,Low,23.972221253511165,0.44822801452608896
2022-02-13,12:00 PM,Sunday,Assault,Low,None,44.0,Male,34.0,Male,Suburban,41.737407911854376,509.97527340646695,Low,18.31714201784539,0.5196678964659299
2022-10-12,10:00 AM,Wednesday,Burglary,Low,Other,44.0,Female,65.0,Female,Rural,85.27646315321653,509.97527340646695,Medium,20.96815455623049,0.5196678964659299
2022-01-12,08:00 AM,Wednesday,Burglary,Medium,Firearm,43.0,Male,44.0,Male,Urban,50.26524857322076,461.58838569357647,Medium,28.833002010856383,0.5196678964659299
2022-04-05,02:00 AM,Tuesday,Robbery,High,Firearm,55.0,Male,62.0,Male,Suburban,27.07175737174067,809.7072689026517,High,7.527214854355373,0.7155628273322324
2022-10-29,08:00 AM,Saturday,Theft,High,Firearm,18.0,Male,23.0,Female,Rural,59.43861683664713,752.5009211899077,Low,12.7211818695405,0.5196678964659299
2022-09-10,11:00 AM,Saturday,Robbery,Low,Firearm,37.0,Female,44.0,Male,Suburban,59.43861683664713,455.0023792911662,Medium,16.689723712469167,0.282397110105827
2022-08-30,08:00 PM,Tuesday,Theft,High,None,44.0,Female,63.0,Female,Suburban,59.43861683664713,367.01899719684843,High,29.101353253287233,0.8353064608584502
2022-02-04,04:00 PM,Friday,Theft,Medium,Knife,44.0,Female,31.0,Female,Suburban,59.43861683664713,350.64534485842364,High,7.389361191565029,0.31684494365033
2022-08-03,12:00 PM,Wednesday,Burglary,Medium,None,44.0,Male,64.0,Male,Rural,33.3230810797816,785.2953329293085,High,5.563730538252161,0.7250931239865422
2022-12-03,09:00 PM,Saturday,Robbery,Low,Other,44.0,Male,44.0,Male,Urban,59.43861683664713,99.46878591020625,Medium,6.3937399617582,0.12099976751206643
2022-03-31,05:00 PM,Thursday,Robbery,Medium,None,44.0,Male,32.0,Male,Suburban,85.6679207410503,62.18056703507553,Medium,16.689723712469167,0.5196678964659299
2022-09-21,10:00 AM,Wednesday,Theft,Low,None,44.0,Male,44.0,Male,Urban,59.43861683664713,805.7671723303157,Low,16.689723712469167,0.31579564450825115
2022-04-03,12:00 AM,Sunday,Robbery,Medium,Other,44.0,Female,30.0,Male,Urban,25.60549565769516,509.97527340646695,Low,16.689723712469167,0.5938737676678615
2022-03-31,03:00 AM,Thursday,Assault,Low,Firearm,44.0,Male,44.0,Male,Rural,24.530044590204643,174.33708162589716,High,21.92765915490696,0.5196678964659299
2022-04-25,08:00 AM,Monday,Assault,High,Firearm,44.0,Male,44.0,Female,Rural,29.630251960442706,509.97527340646695,High,18.064320506545236,0.5196678964659299
2022-04-15,05:00 AM,Friday,Robbery,Medium,Firearm,64.0,Male,44.0,Female,Urban,66.46148668915373,935.8787554425135,Medium,24.548815424303797,0.07783915311051404
2022-07-15,06:00 PM,Friday,Robbery,Medium,Knife,47.0,Female,23.0,Male,Suburban,59.43861683664713,509.97527340646695,Medium,8.89119981903977,0.3736346520927243
2022-11-10,08:00 AM,Thursday,Theft,Low,Other,58.0,Male,22.0,Female,Rural,59.739474240478756,724.295797712774,Low,16.689723712469167,0.6887675159591515
2022-04-24,01:00 AM,Sunday,Assault,Low,Other,44.0,Male,44.0,Female,Suburban,87.43563859649578,508.11396882046023,Low,17.25010626910859,0.6709954611303159
2022-03-16,03:00 AM,Wednesday,Assault,Medium,None,54.0,Male,66.0,Male,Suburban,55.670929588784624,544.3074448818164,Low,7.760237441918156,0.16019641320544276
2022-08-05,07:00 PM,Friday,Burglary,Low,Knife,23.0,Male,44.0,Male,Suburban,59.43861683664713,509.97527340646695,Medium,15.487842733437924,0.5196678964659299
2022-10-04,01:00 PM,Tuesday,Theft,Medium,Firearm,44.0,Male,44.0,Female,Urban,59.43861683664713,967.4819216900728,High,12.912544481565508,0.7529816172961168
2022-09-06,11:00 AM,Tuesday,Burglary,High,Knife,44.0,Female,51.0,Male,Suburban,33.91709647226709,254.50559349654256,Low,5.889553644836566,0.10636816638524371
2022-06-13,11:00 PM,Monday,Assault,Low,Other,44.0,Male,44.0,Female,Urban,59.43861683664713,509.97527340646695,Low,8.418385068230881,0.0823491439642855
2022-12-23,10:00 AM,Friday,Theft,Medium,Other,42.0,Male,64.0,Male,Urban,70.9841725230419,509.97527340646695,Medium,24.100920579186795,0.002701216834163467
2022-07-11,01:00 PM,Monday,Robbery,High,None,50.0,Male,22.0,Female,Suburban,25.655728654749296,252.86060398975383,Low,5.4509477376161115,0.5196678964659299
2022-08-15,07:00 PM,Monday,Theft,High,None,24.0,Male,44.0,Female,Suburban,48.923215021036526,509.97527340646695,High,16.689723712469167,0.5196678964659299
2022-06-26,04:00 PM,Sunday,Robbery,Medium,Other,69.0,Male,37.0,Female,Suburban,62.783957302495395,434.751043658171,Medium,7.160615811180936,0.6376640461485906
2022-04-09,03:00 AM,Saturday,Robbery,Low,Firearm,44.0,Male,44.0,Female,Suburban,99.6979594435711,934.9671867511942,Low,16.689723712469167,0.29606384071258585
2022-02-05,12:00 PM,Saturday,Theft,Medium,Firearm,44.0,Male,44.0,Male,Urban,57.96268500979526,134.5592481512084,Low,16.689723712469167,0.71042471638678
2022-04-06,06:00 PM,Wednesday,Robbery,High,Knife,33.0,Male,67.0,Male,Suburban,85.28454056914589,535.9493587690183,Medium,16.689723712469167,0.16933185740694157
2022-06-01,06:00 AM,Wednesday,Burglary,Medium,Other,44.0,Male,44.0,Female,Suburban,54.56538280532942,509.97527340646695,Medium,26.686925587399315,0.5196678964659299
2022-05-31,08:00 AM,Tuesday,Assault,Low,Other,53.0,Male,21.0,Female,Urban,83.71125780957671,908.9079774555299,Low,16.689723712469167,0.5718483288904456
2022-07-09,01:00 AM,Saturday,Robbery,High,Firearm,30.0,Female,44.0,Male,Rural,67.63318412960868,509.97527340646695,High,16.689723712469167,0.5838898233720484
2022-08-12,10:00 PM,Friday,Burglary,Medium,Firearm,44.0,Female,31.0,Male,Rural,90.92763532019187,398.30581509163363,Medium,15.663642465251899,0.5196678964659299
2022-02-06,01:00 PM,Sunday,Robbery,Low,Other,53.0,Female,44.0,Female,Urban,59.43861683664713,509.97527340646695,High,16.689723712469167,0.5196678964659299
2022-09-25,12:00 AM,Sunday,Assault,High,None,44.0,Female,44.0,Female,Rural,68.34435358571831,201.42514053283207,Low,16.689723712469167,0.46472480308067143
2022-07-02,04:00 PM,Saturday,Burglary,Low,Other,68.0,Male,24.0,Female,Urban,70.40149444950619,509.97527340646695,High,26.728040357025865,0.615611951922359
2022-01-13,05:00 PM,Thursday,Assault,High,Other,44.0,Female,44.0,Female,Suburban,59.43861683664713,919.0118622912773,Low,18.85321790526141,0.0950464586616856
2022-10-06,09:00 PM,Thursday,Assault,Medium,Firearm,49.0,Female,32.0,Female,Suburban,59.43861683664713,208.60267008274573,Low,20.218073554455408,0.5196678964659299
2022-08-05,11:00 PM,Friday,Burglary,Low,Firearm,44.0,Male,44.0,Male,Rural,59.43861683664713,509.97527340646695,Low,16.689723712469167,0.9804143602328068
2022-12-21,11:00 PM,Wednesday,Burglary,High,None,25.0,Female,44.0,Female,Suburban,21.333724047970648,509.97527340646695,Low,21.628004452840393,0.5196678964659299
2022-12-27,11:00 PM,Tuesday,Burglary,Low,None,44.0,Female,64.0,Male,Rural,89.88274113961717,509.97527340646695,High,22.271337608495337,0.9500691552734062
2022-10-13,09:00 PM,Thursday,Theft,Low,Knife,40.0,Male,44.0,Male,Rural,38.917992979095565,509.97527340646695,Low,24.674216210918555,0.5196678964659299
2022-09-30,06:00 AM,Friday,Burglary,Medium,Other,44.0,Male,52.0,Male,Suburban,36.920539942541446,509.97527340646695,Low,16.689723712469167,0.025420685179524893
2022-03-03,11:00 AM,Thursday,Burglary,Low,Firearm,25.0,Male,44.0,Female,Suburban,59.43861683664713,509.97527340646695,High,16.689723712469167,0.5196678964659299
2022-03-25,01:00 PM,Friday,Burglary,High,None,44.0,Female,52.0,Male,Rural,45.60128904699134,619.0604920028892,Medium,29.205198192584156,0.5196678964659299
2022-08-05,02:00 AM,Friday,Burglary,High,Knife,44.0,Female,36.0,Male,Suburban,60.483575392946925,509.97527340646695,High,16.689723712469167,0.5196678964659299
2022-12-08,09:00 PM,Thursday,Robbery,High,Knife,21.0,Male,44.0,Male,Urban,33.0008852237965,509.97527340646695,High,27.10188240775462,0.9585456068240871
2022-07-06,10:00 AM,Wednesday,Theft,High,Firearm,57.0,Male,44.0,Male,Suburban,96.77965771695754,934.9158675729798,High,16.30221275847431,0.14193321075939858
2022-01-19,07:00 PM,Wednesday,Assault,Medium,Firearm,20.0,Female,52.0,Female,Suburban,88.12651200137898,912.9896019051411,Low,16.689723712469167,0.5196678964659299
2022-06-26,10:00 AM,Sunday,Burglary,Low,Knife,46.0,Male,49.0,Female,Urban,89.10316983720026,792.2261150354076,Low,16.689723712469167,0.8225178019983485
2022-04-10,09:00 PM,Sunday,Robbery,Medium,None,44.0,Female,65.0,Male,Suburban,52.541899885760415,68.43118333730466,Low,8.712935606427937,0.5196678964659299
2022-08-21,03:00 AM,Sunday,Robbery,Low,Knife,44.0,Male,61.0,Male,Suburban,80.98889709657382,509.97527340646695,Medium,15.349192462101353,0.2429684584545706
2022-03-17,11:00 PM,Thursday,Robbery,Low,Other,44.0,Male,44.0,Female,Rural,31.510092431182414,509.97527340646695,Low,16.689723712469167,0.6423089557910182
2022-09-22,09:00 AM,Thursday,Assault,Low,Other,51.0,Female,44.0,Female,Suburban,20.689520207342422,311.43070118480193,Medium,11.587678838021422,0.2760860884892623
2022-10-11,04:00 PM,Tuesday,Burglary,Medium,Firearm,45.0,Male,44.0,Female,Suburban,21.59783460624225,914.1073603010884,Low,13.911916771194687,0.21744763400770029
2022-07-25,09:00 AM,Monday,Theft,Low,None,30.0,Male,44.0,Male,Urban,59.43861683664713,652.1949887408198,High,9.069402525634219,0.5196678964659299
2022-08-11,09:00 PM,Thursday,Theft,Medium,None,44.0,Male,60.0,Female,Rural,59.43861683664713,509.97527340646695,Low,17.22835079289768,0.4906474993407268
2022-02-21,01:00 PM,Monday,Robbery,High,Other,44.0,Female,44.0,Male,Rural,59.43861683664713,913.5553093939179,Medium,24.84608232169653,0.5196678964659299
2022-12-05,10:00 AM,Monday,Assault,High,Knife,44.0,Male,44.0,Male,Rural,20.597051233377552,509.97527340646695,Medium,21.534009841532644,0.5196678964659299
2022-05-24,12:00 PM,Tuesday,Assault,Low,Firearm,43.0,Male,52.0,Female,Suburban,53.81492957259405,509.97527340646695,Low,7.694806184138532,0.28461026456017713
2022-03-10,10:00 PM,Thursday,Assault,Medium,Knife,44.0,Male,44.0,Male,Rural,77.44545289606887,555.7422231182492,High,16.689723712469167,0.5196678964659299
2022-04-09,09:00 AM,Saturday,Theft,High,Knife,43.0,Male,53.0,Female,Urban,55.41549615739487,509.97527340646695,Low,22.441159569493124,0.5196678964659299
2022-01-25,05:00 PM,Tuesday,Robbery,Medium,Knife,57.0,Male,44.0,Male,Rural,78.57753650497779,423.1971226573323,Low,18.24738241384853,0.9789296470169904
2022-02-22,04:00 AM,Tuesday,Burglary,Medium,None,26.0,Male,23.0,Female,Urban,38.64151715174678,509.97527340646695,Low,16.689723712469167,0.5196678964659299
2022-05-31,06:00 AM,Tuesday,Theft,Low,Other,22.0,Female,31.0,Male,Rural,85.05136035853803,599.168496911792,High,20.547860532096955,0.35748310349188284
2022-05-24,01:00 PM,Tuesday,Robbery,High,None,44.0,Female,54.0,Male,Rural,67.07449923627618,960.080385586446,Medium,16.689723712469167,0.5196678964659299
2022-02-26,09:00 PM,Saturday,Robbery,Low,Other,37.0,Male,44.0,Female,Urban,36.8610479543925,527.9189702580286,High,16.689723712469167,0.9639437342689433
2022-02-08,12:00 PM,Tuesday,Burglary,Low,Firearm,44.0,Female,32.0,Female,Rural,38.93763806830663,509.97527340646695,Medium,14.750401518689017,0.15567521276423768
2022-04-19,09:00 PM,Tuesday,Burglary,High,Firearm,44.0,Female,64.0,Female,Rural,70.24243716556296,639.001266803538,Medium,15.16514632615239,0.22737995419434576
2022-06-30,11:00 PM,Thursday,Burglary,High,Knife,44.0,Male,44.0,Female,Rural,86.39516745699547,373.2118447286942,Medium,16.689723712469167,0.5196678964659299
2022-02-11,05:00 AM,Friday,Assault,Medium,Other,44.0,Female,57.0,Male,Suburban,59.43861683664713,863.128930111733,High,8.804365047047948,0.02093202949207351
2022-07-05,07:00 PM,Tuesday,Burglary,High,Other,44.0,Female,44.0,Female,Urban,40.66403433020738,462.9442409006467,Low,9.416075746761738,0.6041156249809495
2022-08-11,06:00 PM,Thursday,Robbery,Medium,Other,44.0,Female,45.0,Female,Rural,59.43861683664713,233.19762849513333,Low,12.134034649946367,0.6707030741458938
2022-05-02,09:00 AM,Monday,Burglary,Medium,Knife,58.0,Female,33.0,Male,Urban,59.43861683664713,509.97527340646695,Low,16.689723712469167,0.6025258901252534
2022-05-13,12:00 PM,Friday,Robbery,Medium,Knife,44.0,Female,44.0,Female,Urban,55.84683898264612,509.97527340646695,Low,23.352714530772566,0.5196678964659299
2022-06-12,05:00 PM,Sunday,Theft,High,Firearm,43.0,Female,62.0,Female,Urban,59.43861683664713,509.97527340646695,Low,21.54233254228758,0.5196678964659299
2022-08-03,12:00 AM,Wednesday,Assault,Low,None,44.0,Female,43.0,Male,Rural,59.43861683664713,509.97527340646695,High,25.423942184856557,0.21038655449412402
2022-08-09,09:00 AM,Tuesday,Theft,Medium,Other,44.0,Female,45.0,Female,Rural,59.43861683664713,245.59294522826943,High,8.189411722917324,0.5196678964659299
2022-08-23,09:00 AM,Tuesday,Theft,Low,Other,59.0,Male,44.0,Female,Urban,59.43861683664713,355.6020502662439,High,26.483320493093792,0.7865436559100474
2022-11-27,06:00 AM,Sunday,Robbery,Low,None,44.0,Male,44.0,Female,Suburban,59.43861683664713,509.97527340646695,High,19.870817847187602,0.15939026574892112
2022-05-26,01:00 PM,Thursday,Theft,High,Other,42.0,Female,19.0,Female,Urban,58.414681220951024,946.0360572087782,High,16.689723712469167,0.5196678964659299
2022-08-27,06:00 PM,Saturday,Robbery,Low,Knife,27.0,Female,48.0,Female,Suburban,59.43861683664713,935.1448535161334,High,25.396381393642258,0.5196678964659299
2022-03-17,07:00 PM,Thursday,Burglary,Low,Knife,62.0,Male,44.0,Female,Urban,65.26814299285375,509.97527340646695,High,25.064113358715602,0.4163921701419203
2022-01-09,08:00 PM,Sunday,Burglary,High,Other,44.0,Female,25.0,Male,Urban,93.34048024949973,390.3080891809192,Low,16.689723712469167,0.5196678964659299
2022-03-15,10:00 AM,Tuesday,Robbery,Medium,Knife,28.0,Female,44.0,Female,Urban,84.06544798878002,509.97527340646695,Medium,16.689723712469167,0.5196678964659299
2022-09-10,02:00 PM,Saturday,Burglary,Low,Knife,30.0,Male,32.0,Male,Rural,56.09040558382731,534.4858253478222,High,29.2340311248944,0.5196678964659299
2022-08-18,02:00 PM,Thursday,Assault,High,Other,25.0,Male,44.0,Male,Suburban,77.49594127782368,509.97527340646695,Medium,16.689723712469167,0.5196678964659299
2022-01-07,02:00 PM,Friday,Theft,Low,Firearm,57.0,Male,44.0,Male,Suburban,66.89883990246094,905.7221543281958,High,13.936741137543539,0.33794557104529077
2022-06-23,09:00 PM,Thursday,Assault,Low,None,44.0,Female,26.0,Male,Urban,59.389363896099916,509.97527340646695,High,6.647350455297991,0.30998013643546996
2022-05-21,06:00 AM,Saturday,Theft,Medium,Knife,64.0,Female,56.0,Female,Rural,35.38526182274804,414.3890214569275,Low,9.176391736719642,0.9325431260859799
2022-06-17,04:00 PM,Friday,Burglary,Low,Firearm,44.0,Male,44.0,Female,Rural,59.43861683664713,517.15104586804,Medium,29.820770636117427,0.24846852441674205
2022-06-19,03:00 PM,Sunday,Assault,High,Knife,45.0,Male,19.0,Female,Suburban,59.43861683664713,901.4244366888264,Low,19.075323579291577,0.5196678964659299
2022-10-10,11:00 PM,Monday,Burglary,Low,Knife,28.0,Female,25.0,Male,Rural,93.18737198813237,816.3724173578083,Low,13.9155449706513,0.5196678964659299
2022-05-02,05:00 AM,Monday,Theft,Medium,None,60.0,Male,24.0,Female,Suburban,59.43861683664713,53.473495777416815,Medium,12.20506734625097,0.5196678964659299
2022-07-13,09:00 PM,Wednesday,Robbery,Medium,Knife,18.0,Female,61.0,Female,Suburban,96.18112116266978,354.0565859744034,Low,11.42479338277369,0.5196678964659299
2022-01-05,02:00 AM,Wednesday,Robbery,High,None,66.0,Female,68.0,Female,Suburban,62.64442320757689,509.97527340646695,High,21.60381912636205,0.8817225235162606
2022-01-29,09:00 AM,Saturday,Assault,Medium,None,64.0,Male,44.0,Male,Rural,59.43861683664713,268.2304694990701,High,15.484695787992148,0.5196678964659299
2022-06-14,04:00 PM,Tuesday,Burglary,Low,None,69.0,Male,44.0,Male,Suburban,59.43861683664713,239.59303510114182,High,16.689723712469167,0.5821807361446398
2022-12-05,09:00 PM,Monday,Burglary,Medium,Firearm,55.0,Female,33.0,Female,Suburban,59.43861683664713,509.97527340646695,High,16.689723712469167,0.24881631533822213
2022-05-16,08:00 PM,Monday,Assault,High,Other,41.0,Male,44.0,Male,Urban,50.065697520635275,661.2012388162725,High,16.689723712469167,0.6612333832618658
2022-11-17,07:00 PM,Thursday,Robbery,Medium,Firearm,44.0,Male,47.0,Male,Suburban,59.43861683664713,299.38477595900736,Low,16.689723712469167,0.709905045779608
2022-12-08,10:00 AM,Thursday,Theft,Medium,Other,48.0,Male,44.0,Female,Suburban,69.83632353467054,99.72981950974744,Low,6.979660227715646,0.010691990113501415
2022-05-25,02:00 AM,Wednesday,Assault,Medium,Other,44.0,Male,44.0,Male,Urban,55.74993561603512,509.97527340646695,High,17.19557093454703,0.5196678964659299
2022-11-23,07:00 AM,Wednesday,Theft,High,None,63.0,Female,35.0,Male,Urban,82.23879772567494,811.8182551943202,High,12.864538663655683,0.5196678964659299
2022-08-05,09:00 PM,Friday,Robbery,Medium,Knife,44.0,Female,67.0,Female,Rural,59.43861683664713,858.9147225642193,Low,16.689723712469167,0.4895875962430474
2022-10-28,09:00 AM,Friday,Burglary,Medium,None,44.0,Female,22.0,Male,Suburban,59.43861683664713,509.97527340646695,Medium,16.689723712469167,0.5196678964659299
2022-05-12,07:00 AM,Thursday,Robbery,Low,Knife,66.0,Female,44.0,Male,Rural,59.43861683664713,445.26713688825185,Low,16.099705358550757,0.5196678964659299
2022-10-19,06:00 AM,Wednesday,Assault,High,Other,67.0,Male,56.0,Male,Rural,59.43861683664713,978.9610088266927,Low,9.367714801219641,0.1558806975298057
2022-03-11,04:00 AM,Friday,Burglary,Medium,None,22.0,Male,51.0,Male,Urban,76.83374520099294,240.5364266086664,Low,16.689723712469167,0.5196678964659299
2022-09-09,12:00 AM,Friday,Assault,High,Knife,37.0,Female,60.0,Male,Rural,59.43861683664713,254.59131871187805,Low,12.01774356161485,0.6873723669361333
2022-10-02,01:00 AM,Sunday,Assault,Medium,Firearm,44.0,Female,44.0,Male,Suburban,61.38177358034484,509.97527340646695,Low,29.98290670474282,0.5196678964659299
2022-12-30,07:00 AM,Friday,Robbery,Medium,Knife,44.0,Male,44.0,Male,Urban,26.73704089416787,214.11945236703295,Medium,16.689723712469167,0.5196678964659299
2022-07-01,03:00 PM,Friday,Assault,Medium,None,28.0,Female,22.0,Male,Suburban,98.76607171008905,410.39731829397726,High,13.22004511446134,0.1577036212594919
2022-06-16,07:00 PM,Thursday,Robbery,Low,Firearm,44.0,Female,47.0,Female,Suburban,73.31258437559352,509.97527340646695,High,21.483203199600034,0.25226908960084593
2022-04-01,02:00 AM,Friday,Burglary,Low,Knife,67.0,Male,44.0,Female,Urban,59.43861683664713,634.5804485971456,Medium,12.349034410257456,0.15664737836363352
2022-07-21,02:00 PM,Thursday,Robbery,Low,Knife,44.0,Female,44.0,Female,Suburban,66.86467153721955,441.3492211816505,High,10.395106276492335,0.9529103135635096
2022-12-12,01:00 PM,Monday,Burglary,High,Knife,44.0,Male,44.0,Female,Urban,59.43861683664713,937.6902548426541,High,8.965929666239967,0.4054039608509241
2022-01-19,08:00 PM,Wednesday,Robbery,High,Knife,51.0,Male,21.0,Male,Suburban,97.26693350460668,509.97527340646695,High,12.817066625694805,0.5196678964659299
2022-02-08,06:00 PM,Tuesday,Theft,Low,Knife,44.0,Female,46.0,Female,Urban,59.43861683664713,249.7623690067683,Medium,7.647892240719338,0.014202156170764701
2022-05-06,06:00 AM,Friday,Theft,High,Firearm,44.0,Male,44.0,Female,Rural,71.84242544441713,509.97527340646695,Medium,5.466164660369572,0.1534175794108874
2022-06-22,10:00 PM,Wednesday,Assault,Medium,Other,38.0,Female,44.0,Male,Suburban,39.63635700311443,509.97527340646695,High,25.116042433366932,0.5196678964659299
2022-05-21,10:00 PM,Saturday,Robbery,Medium,Firearm,63.0,Male,44.0,Male,Urban,77.40491061188285,87.57963123448249,High,8.447373560364415,0.06850279257189407
2022-08-30,12:00 PM,Tuesday,Robbery,Medium,Firearm,44.0,Female,44.0,Male,Suburban,82.14570937922248,432.88682001177557,High,24.399421245381056,0.5196678964659299
2022-08-08,03:00 PM,Monday,Burglary,Low,Firearm,44.0,Female,44.0,Male,Suburban,73.87357831291462,666.6962665893291,Low,24.938561974666495,0.5196678964659299
2022-05-06,12:00 PM,Friday,Assault,High,Other,44.0,Female,32.0,Male,Suburban,69.1599568204154,509.97527340646695,Low,18.447988158231077,0.767168140344352
2022-02-27,07:00 AM,Sunday,Robbery,Low,None,44.0,Male,57.0,Female,Urban,91.39752751616093,656.2329073904558,Low,12.742048957823785,0.5196678964659299
2022-05-28,04:00 AM,Saturday,Assault,High,Other,35.0,Male,49.0,Male,Rural,26.290136879180643,354.5350631428783,Medium,16.689723712469167,0.5196678964659299
2022-11-13,08:00 PM,Sunday,Theft,Medium,Firearm,31.0,Female,44.0,Female,Rural,59.43861683664713,509.97527340646695,High,23.42012766802498,0.22466070010507144
2022-12-27,10:00 PM,Tuesday,Robbery,Low,Knife,44.0,Male,44.0,Female,Rural,59.43861683664713,509.97527340646695,Medium,20.034674649544648,0.7268635660178063
2022-01-01,12:00 AM,Saturday,Robbery,High,Knife,63.0,Female,27.0,Male,Urban,99.04111696523373,172.3167154996527,Medium,21.3863364123391,0.5196678964659299
2022-12-14,03:00 AM,Wednesday,Assault,High,Firearm,30.0,Female,44.0,Female,Rural,51.15118237334988,950.2424755946338,Medium,16.689723712469167,0.5196678964659299
2022-07-09,01:00 PM,Saturday,Robbery,Medium,Knife,48.0,Male,23.0,Female,Urban,59.43861683664713,501.4123227214968,High,16.689723712469167,0.9147518314254027
2022-07-10,07:00 AM,Sunday,Assault,Low,Firearm,47.0,Female,44.0,Male,Suburban,59.43861683664713,351.3962156390242,Low,6.657254686163756,0.06440511601504317
2022-11-08,05:00 AM,Tuesday,Robbery,Low,Knife,44.0,Male,20.0,Female,Suburban,59.43861683664713,509.97527340646695,High,16.689723712469167,0.0550377088927162
2022-04-27,10:00 PM,Wednesday,Burglary,Low,Other,47.0,Female,44.0,Female,Rural,39.11981441692411,509.97527340646695,High,15.067791241292506,0.5196678964659299
2022-05-14,04:00 PM,Saturday,Assault,Medium,None,44.0,Male,28.0,Female,Urban,42.502765084242725,344.53232281182756,Medium,16.689723712469167,0.9094607980487712
2022-02-27,02:00 PM,Sunday,Robbery,Low,None,44.0,Female,60.0,Male,Suburban,52.890182260750336,509.97527340646695,Medium,16.689723712469167,0.5196678964659299
2022-02-13,01:00 AM,Sunday,Theft,Medium,Other,25.0,Female,44.0,Male,Urban,38.746005252042146,873.7945434510659,Medium,23.820224862775248,0.7879409206729001
2022-06-22,05:00 PM,Wednesday,Robbery,Medium,Other,61.0,Male,49.0,Male,Urban,59.43861683664713,509.97527340646695,Low,25.581716327869305,0.2278431880765006
2022-06-09,07:00 AM,Thursday,Theft,Medium,Firearm,62.0,Female,21.0,Female,Suburban,59.43861683664713,94.61620128728393,Low,16.689723712469167,0.49022197465374084
